Date,Open,High,Low,Close,Volume
2026-03-06 00:04:00,1199.5,1199.5,1199.5,1199.5,0
2026-03-06 00:05:00,1191.0,1192.5,1187.5,1187.5,467800
2026-03-06 00:06:00,1192.0,1194.5,1190.5,1190.5,34200
2026-03-06 00:07:00,1193.0,1194.0,1190.5,1191.0,16200
2026-03-06 00:08:00,1196.0,1196.5,1193.5,1193.5,25600
2026-03-06 00:09:00,1197.0,1199.0,1196.0,1196.5,26800
2026-03-06 00:10:00,1198.5,1200.5,1196.5,1197.5,66800
2026-03-06 00:11:00,1194.5,1198.5,1192.5,1198.5,26900
2026-03-06 00:12:00,1193.5,1195.5,1193.5,1194.0,7000
2026-03-06 00:13:00,1194.5,1195.0,1192.0,1193.0,12100
2026-03-06 00:14:00,1196.0,1196.0,1194.5,1194.5,5500
2026-03-06 00:15:00,1199.0,1200.0,1194.5,1196.0,20600
2026-03-06 00:16:00,1198.5,1199.5,1197.5,1198.0,13700
2026-03-06 00:17:00,1196.0,1199.0,1195.5,1199.0,8900
2026-03-06 00:18:00,1197.0,1198.0,1195.5,1195.5,7700
2026-03-06 00:19:00,1196.0,1198.5,1196.0,1196.5,5900
2026-03-06 00:20:00,1197.5,1198.0,1195.5,1196.5,8900
2026-03-06 00:21:00,1199.0,1199.5,1197.5,1198.0,9800
2026-03-06 00:22:00,1200.0,1200.5,1198.5,1199.0,19800
2026-03-06 00:23:00,1198.5,1200.5,1198.5,1200.5,23700
2026-03-06 00:24:00,1198.0,1199.5,1197.0,1199.0,23700
2026-03-06 00:25:00,1196.5,1198.5,1196.0,1198.5,18200
2026-03-06 00:26:00,1196.0,1197.5,1195.0,1196.5,11000
2026-03-06 00:27:00,1197.0,1197.5,1195.5,1196.5,6900
2026-03-06 00:28:00,1195.5,1197.5,1195.5,1197.0,3000
2026-03-06 00:29:00,1195.0,1196.5,1195.0,1196.0,5100
2026-03-06 00:30:00,1194.5,1195.0,1193.5,1195.0,13700
2026-03-06 00:31:00,1194.0,1195.0,1193.0,1194.5,13300
2026-03-06 00:32:00,1196.5,1197.0,1193.5,1194.5,53500
2026-03-06 00:33:00,1196.0,1198.5,1195.5,1196.0,34900
2026-03-06 00:34:00,1199.0,1199.0,1196.0,1196.0,10100
2026-03-06 00:35:00,1197.0,1198.5,1196.5,1198.0,4800
2026-03-06 00:36:00,1198.0,1199.0,1197.0,1197.0,16000
2026-03-06 00:37:00,1197.0,1198.5,1197.0,1198.5,5100
2026-03-06 00:38:00,1197.0,1197.0,1196.0,1197.0,18600
2026-03-06 00:39:00,1195.5,1197.5,1195.0,1197.0,18600
2026-03-06 00:40:00,1198.0,1198.0,1195.5,1195.5,7300
2026-03-06 00:41:00,1197.5,1198.0,1196.0,1198.0,8000
2026-03-06 00:42:00,1196.5,1197.5,1196.0,1197.0,5800
2026-03-06 00:43:00,1193.5,1196.5,1193.0,1196.5,89200
2026-03-06 00:44:00,1194.5,1195.0,1194.0,1194.0,6100
2026-03-06 00:45:00,1192.5,1194.0,1192.0,1194.0,6800
2026-03-06 00:46:00,1190.5,1192.0,1190.0,1192.0,12600
2026-03-06 00:47:00,1189.0,1190.5,1188.5,1190.0,22300
2026-03-06 00:48:00,1190.5,1191.0,1188.5,1189.0,35700
